"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"575","WBGene00019905","R05G9.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","R05G9.3 is enriched in the AFD and the germ line based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including bisphenol A, Zidovudine, and Cadmium based on RNA-seq and microarray studies."
"576","WBGene00019918","R07C3.2","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxc-36 is enriched in several tissues, including the Z1.p, the Z4.a, the amphid sheath cell, the reproductive system, and the somatic gonad precursor based on tiling array and RNA-seq studies\; is affected by several genes including dpy-10, clk-1, and sir-2.1 based on microarray and RNA-seq studies\; is affected by five chemicals including Cry5B, Zidovudine, and paraquat based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF3557."
"577","WBGene00019923","R07C3.7","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxc-29 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including daf-2, sir-2.1, and pgl-1 based on RNA-seq and microarray studies\; is affected by six chemicals including Rotenone, Mianserin, and bisphenol A based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF3557."
"578","WBGene00019956","R08C7.13","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-75 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on tiling array, microarray, and RNA-seq studies\; is affected by six chemicals including hydrogen sulfide, methylmercuric chloride, and Rotenone based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and F-box associated domain, type 2."
"579","WBGene00019989","R09F10.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","R09F10.8 is enriched in the germ line, the hypodermis, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, proteomic, and RNA-seq studies\; is affected by seven chemicals including Rotenone, nanoparticle, and Alovudine based on RNA-seq and microarray studies."
"580","WBGene00020035","R12E2.10","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","egg-5 is an ortholog of human PTPN7 (protein tyrosine phosphatase, non-receptor type 7)\; exhibits protein kinase binding activity\; is involved in several processes, including cortical actin cytoskeleton organization, gamete generation, and negative regulation of protein kinase activity\; localizes to the cell cortex and nucleus\; is expressed in the oocyte."
"581","WBGene00020064","R13F6.1","Cell cycle","Cell cycle: chromosome dynamics","Cell cycle: chromosome dynamics: kinetochore protein","kbp-1 is involved in kinetochore assembly\; localizes to the condensed chromosome kinetochore."
"582","WBGene00020073","R52.1","Development","Development: somatic","Development: somatic","sdz-28 is involved in gastrulation\; is expressed in several tissues, including the ABalaaa, the ABalaaaa, the ABalaaap, the ABalaap, and the ABalaapa."
"583","WBGene00020081","R52.10","Pseudogene","Pseudogene","Pseudogene","sdz-29 is affected by several genes including let-418, zip-2, and chd-3 based on RNA-seq and microarray studies\; is affected by six chemicals including stavudine, resveratrol, and Cadmium based on RNA-seq and microarray studies."
"584","WBGene00020163","T02G5.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T02G5.3 is an ortholog of human EFCAB7 (EF-hand calcium binding domain 7)\; is predicted to encode a protein with the following domain: EF-hand domain pair."
"585","WBGene00020194","T03G6.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T03G6.1 is enriched in the PLM, the hypodermis, and the intestine based on tiling array, RNA-seq, and proteomic studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by fifteen chemicals including Ethanol, methylmercury hydroxide, and methylmercuric chloride based on RNA-seq and microarray studies."
"586","WBGene00020205","T04B8.3","Signaling","Signaling: heteromeric G protein","Signaling: heteromeric G protein: arrestin","arrd-1 is an ortholog of human ARRDC1 (arrestin domain containing 1) and ARRDC5\; human ARRDC1 exhibits several functions, including arrestin family protein binding activity, identical protein binding activity, and protein binding activity, bridging involved in substrate recognition for ubiquitination."
"587","WBGene00020247","T05B11.4","Unassigned","Unassigned","Unassigned: Glycosyltransferase family A ","T05B11.4 is enriched in GABAergic neurons and the excretory cell based on tiling array studies\; is affected by several genes including daf-2, hsf-1, and elt-2 based on microarray and RNA-seq studies\; is affected by seven chemicals including diallyl trisulfide, Tunicamycin, and Diazinon based on microarray studies\; is predicted to encode a protein with the following domain: Glycosyltransferase family 92."
"588","WBGene00020261","T05E7.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","vet-1 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including daf-2, glp-1, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including 1-methylnicotinamide, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"589","WBGene00020290","T06D4.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T06D4.1 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on microarray and RNA-seq studies\; is affected by twelve chemicals including methylmercury hydroxide, nanoparticle, and Alovudine based on RNA-seq and microarray studies."
"590","WBGene00020362","T08E11.6","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-10 is affected by several genes including daf-2, pgl-1, and lin-28 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including Rotenone, Mianserin, and multi-walled carbon nanotube based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"591","WBGene00020379","T09B4.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","T09B4.5 is enriched in the cephalic sheath cell, the germ line, the intestine, and the pharynx based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and let-7 based on microarray, tiling array, RNA-seq, and proteomic studies\; is affected by eleven chemicals including hydrogen sulfide, 1-methylnicotinamide, and methylmercuric chloride based on microarray and RNA-seq studies."
"592","WBGene00020421","T10E10.4","Extracellular material","Extracellular material: secreted protein","Extracellular material: secreted protein","T10E10.4 is predicted to have chitin binding activity."
"593","WBGene00020438","T12A2.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T12A2.3 is enriched in the muscular system and the nervous system based on Chronogram studies\; is affected by several genes including glp-1, skn-1, and eri-1 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including hydrogen sulfide, methylmercuric chloride, and Rotenone based on microarray and RNA-seq studies."
"594","WBGene00020476","T13B5.9","Proteolysis general","Proteolysis general: unassigned","Proteolysis general: unassigned","T13B5.9 is an ortholog of human LMLN\; is predicted to have metalloendopeptidase activity."
"595","WBGene00020480","T13C2.4","Transcription: general machinery","Transcription: general machinery: RNA Pol II","Transcription: general machinery: RNA Pol II: elongation","ssup-72 is an ortholog of human SSU72 (SSU72 homolog, RNA polymerase II CTD phosphatase)\; is predicted to have phosphoprotein phosphatase activity\; is expressed in the hypodermis, the intestine, and the nervous system."
"596","WBGene00020502","T14B4.8","Unassigned","Unassigned","Unassigned","T14B4.8 is enriched in the germ line, the nervous system, and the pharynx based on tiling array, microarray, and RNA-seq studies\; is affected by several genes including pgl-1, dcr-1, and csr-1 based on RNA-seq and microarray studies\; is affected by Alovudine and Colistin based on RNA-seq and microarray studies."
"597","WBGene00020537","T16A1.8","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-37 is enriched in the NSM based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, sir-2.1, and pgl-1 based on microarray and RNA-seq studies\; is affected by six chemicals including methylmercuric chloride, Rotenone, and bisphenol A based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"598","WBGene00020543","T17A3.6","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-83 is enriched in the BAG based on tiling array studies\; is affected by several genes including glp-1, skn-1, and daf-12 based on microarray and RNA-seq studies\; is affected by four chemicals including Mercuric Chloride, multi-walled carbon nanotube, and Alovudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"599","WBGene00020544","T17A3.7","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-84 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on microarray and RNA-seq studies\; is affected by five chemicals including methylmercuric chloride, stavudine, and Humic Substances based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and F-box associated domain, type 2."
"600","WBGene00020665","T22B2.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T22B2.1 is enriched in the BAG based on tiling array studies\; is affected by several genes including daf-2, dpy-10, and sir-2.1 based on microarray and RNA-seq studies\; is affected by six chemicals including 1-methylnicotinamide, methylmercuric chloride, and multi-walled carbon nanotube based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Zinc finger, RING-type and Zinc finger, RING\/FYVE\/PHD-type."
"601","WBGene00020758","T24C4.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T24C4.2 is affected by several genes including daf-2, clk-1, and eat-2 based on microarray and RNA-seq studies\; is affected by five chemicals including methylmercuric chloride, Rotenone, and bisphenol S based on microarray and RNA-seq studies."
"602","WBGene00020771","T24E12.1","Unassigned","Unassigned","Unassigned","T24E12.1 is enriched in the AB and the germ line based on RNA-seq studies\; is affected by several genes including hsf-1, elt-2, and npr-1 based on microarray, tiling array, and RNA-seq studies\; is affected by Rotenone, stavudine, and Zidovudine based on RNA-seq studies."
"603","WBGene00020777","T24E12.10","Unassigned","Unassigned","Unassigned","T24E12.10 is enriched in the Z1.p, the Z4.a, the male, the male distal tip cell, and the somatic gonad precursor based on RNA-seq studies\; is affected by several genes including elt-2, pgl-1, and csr-1 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including hydrogen sulfide, resveratrol, and adsorbable organic bromine compound based on microarray studies."
"604","WBGene00020778","T24E12.11","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T24E12.11 is enriched in the Z1.p, the Z4.a, the reproductive system, and the somatic gonad precursor based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and elt-2 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including Rotenone, stavudine, and Diazinon based on RNA-seq and microarray studies."
"605","WBGene00020803","T25E4.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T25E4.1 is enriched in the alimentary system, the digestive tract, the germ line, and the nervous system based on microarray, proteomic, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, skn-1, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by sixteen chemicals including methylmercury hydroxide, 1-methylnicotinamide, and Tunicamycin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF5346."
"606","WBGene00020910","W01A11.2","Metabolism","Metabolism: lipid","Metabolism: lipid: glycerolipid ","dgtr-1 is an ortholog of human DGAT2 (diacylglycerol O-acyltransferase 2)\; is predicted to have transferase activity, transferring acyl groups other than amino-acyl groups\; localizes to the sarcoplasmic reticulum\; is expressed in the nervous system."
"607","WBGene00020948","W02F12.3","Unassigned","Unassigned","Unassigned","era-1 is expressed in several tissues, including the AB, the AB lineage cell, the ABa, the ABp, and the P0."
"608","WBGene00021035","W05F2.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","W05F2.3 is expressed in the germ line."
"609","WBGene00021095","W08F4.6","Development","Development: somatic","Development: somatic","mlt-8 is an ortholog of human GM2A\; is predicted to have enzyme activator activity\; is expressed in the hypodermis."
"610","WBGene00021130","W10D9.2","Pseudogene","Pseudogene","Pseudogene","W10D9.2 is affected by several genes including sir-2.1, pgl-1, and glh-1 based on microarray, tiling array, and RNA-seq studies\; is affected by allantoin based on microarray studies."
"611","WBGene00021153","Y4C6A.3","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y4C6A.3 is predicted to have metal ion binding activity."
"612","WBGene00021186","Y9D1A.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y9D1A.1 is enriched in the germ line, the nervous system, and the pharynx based on microarray and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray and RNA-seq studies\; is affected by nine chemicals including methylmercuric chloride, Rotenone, and D-glucose based on microarray and RNA-seq studies."
"613","WBGene00021293","Y25C1A.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y25C1A.6 is affected by several genes including clk-1, sir-2.1, and alg-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including hydrogen sulfide, methylmercuric chloride, and Alovudine based on microarray and RNA-seq studies."
"614","WBGene00021299","Y27F2A.8","Unassigned","Unassigned","Unassigned","Y27F2A.8 is enriched in GABAergic neurons and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including hsf-1, pgl-1, and alg-1 based on RNA-seq and microarray studies\; is affected by hydrogen sulfide, Mianserin, and multi-walled carbon nanotube based on microarray and RNA-seq studies."
"615","WBGene00021353","Y37E3.13","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","iglr-3 is an ortholog of human LRFN1, LRFN3, and LRRC26\; human LRRC26 exhibits ion channel binding activity, potassium channel activator activity, and voltage-gated potassium channel activity."
"616","WBGene00021458","Y39G10AL.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y39G10AL.1 is enriched in the Z1.p, the Z4.a, the gon_male_dtc anterior, and the gon_male_dtc posterior based on RNA-seq studies\; is affected by several genes including clk-1, npr-1, and pgl-1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including methylmercuric chloride, Mercuric Chloride, and Rotenone based on microarray and RNA-seq studies."
"617","WBGene00021463","Y39G10AR.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","zeel-1 is an ortholog of human ZYG11A (zyg-11 A, cell cycle regulator) and ZYG11B (zyg-11 B, cell cycle regulator)\; is expressed in the embryonic cell\; is predicted to encode a protein with the following domain: Leucine-rich repeat domain superfamily."
"618","WBGene00021485","Y40A1A.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y40A1A.3 is enriched in the muscle cell based on microarray studies\; is affected by several genes including clk-1, pgl-1, and alg-1 based on microarray and RNA-seq studies\; is affected by four chemicals including tryptophan, D-glucose, and Colistin based on microarray and RNA-seq studies."
"619","WBGene00021542","Y43B11AL.1","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","Y43B11AL.1 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including hsf-1, pgl-1, and eri-1 based on microarray and RNA-seq studies\; is affected by six chemicals including methylmercuric chloride, bisphenol S, and stavudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and F-box associated domain, type 2."
"620","WBGene00021557","Y45G5AM.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y45G5AM.5 is enriched in the hypodermis and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including pgl-1, lin-15B, and sma-2 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including hydrogen sulfide, methylmercuric chloride, and Rotenone based on microarray and RNA-seq studies."
"621","WBGene00021576","Y46B2A.1","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxc-51 is enriched in the Z1.p, the Z4.a, the intestine, the male distal tip cell, and the somatic gonad precursor based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by thirteen chemicals including hydrogen sulfide, 1-methylnicotinamide, and methylmercuric chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF3557."
"622","WBGene00021596","Y46E12BL.3","Unassigned","Unassigned","Unassigned","spsb-2 is an ortholog of human SPSB1 and SPSB4\; is expressed in the hypodermis and the intestine\; human SPSB1 exhibits ubiquitin-protein transferase activity."
"623","WBGene00021605","Y46H3C.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y46H3C.5 is enriched in the OLL, the PVD, the germ line, and the intestine based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including hydrogen sulfide, methylmercuric chloride, and Rotenone based on microarray and RNA-seq studies."
"624","WBGene00021607","Y46H3C.7","Unassigned","Unassigned","Unassigned","Y46H3C.7 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on tiling array, RNA-seq, and microarray studies\; is affected by D-glucose and Testosterone based on RNA-seq and microarray studies."
"625","WBGene00021641","Y47G6A.15","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y47G6A.15 is affected by several genes including daf-2, glp-1, and let-7 based on proteomic, RNA-seq, microarray, and tiling array studies\; is affected by seven chemicals including hydrogen sulfide, Ethanol, and 1-methylnicotinamide based on microarray and RNA-seq studies."
"626","WBGene00021658","Y48G1A.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y48G1A.2 is enriched in the AFD and the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, RNA-seq, and tiling array studies\; is affected by eight chemicals including hydrogen sulfide, methylmercury hydroxide, and Rotenone based on microarray and RNA-seq studies."
"627","WBGene00021713","Y49F6A.5","Unassigned","Unassigned","Unassigned","Y49F6A.5 is enriched in the germline precursor cell and the muscle cell based on RNA-seq and microarray studies\; is affected by several genes including npr-1, pgl-1, and nhr-49 based on tiling array, RNA-seq, and microarray studies\; is affected by five chemicals including Tunicamycin, tert-Butylhydroperoxide, and Diazinon based on microarray and RNA-seq studies."
"628","WBGene00021725","Y49F6C.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","bath-9 is enriched in the body wall muscle cell, the excretory cell, the nervous system, and the pharynx based on microarray and tiling array studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by seven chemicals including hydrogen sulfide, 1-methylnicotinamide, and methylmercuric chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: BTB\/POZ domain, MATH\/TRAF domain, TRAF-like, and SKP1\/BTB\/POZ domain superfamily."
"629","WBGene00021726","Y49F6C.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","bath-10 is enriched in the alimentary system, the digestive tract, the hypodermis, and the nervous system based on tiling array studies\; is affected by several genes including daf-2, sir-2.1, and pgl-1 based on RNA-seq and microarray studies\; is affected by six chemicals including 1-methylnicotinamide, methylmercuric chloride, and Mianserin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: BTB\/POZ domain, MATH\/TRAF domain, TRAF-like, and SKP1\/BTB\/POZ domain superfamily."
"630","WBGene00021741","Y50D4B.2","Metabolism","Metabolism: unassigned","Metabolism: unassigned","Y50D4B.2 is an ortholog of human SCCPDH."
"631","WBGene00021763","Y51F10.2","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: RING finger","Y51F10.2 is enriched in the Psub1, the amphid sheath cell, and the germ line based on RNA-seq studies\; is affected by several genes including dpy-10, hsf-1, and clk-1 based on microarray and RNA-seq studies\; is affected by ten chemicals including Rotenone, manganese chloride, and Alovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Zinc finger, RING-type and Zinc finger, RING\/FYVE\/PHD-type."
"632","WBGene00021774","Y51H7BR.2","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-43 is enriched in the DA neuron and the VA neuron based on tiling array studies\; is affected by several genes including daf-16, daf-2, and pgl-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including hydrogen sulfide, methylmercuric chloride, and Alovudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and F-box associated domain, type 2."
"633","WBGene00021781","Y51H7C.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y51H7C.3 is enriched in the nervous system, the reproductive system, and the seam cell based on tiling array, microarray, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray and RNA-seq studies\; is affected by six chemicals including Rotenone, stavudine, and Zidovudine based on RNA-seq and microarray studies."
"634","WBGene00021853","Y54F10AM.11","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y54F10AM.11 is an ortholog of human BTBD19 (BTB domain containing 19)\; is predicted to encode a protein with the following domains: BTB\/POZ domain and SKP1\/BTB\/POZ domain superfamily."
"635","WBGene00021966","Y57G7A.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y57G7A.2 is affected by several genes including age-1, clk-1, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including Mercuric Chloride, Rotenone, and Alovudine based on microarray and RNA-seq studies."
"636","WBGene00022033","Y65B4BL.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y65B4BL.1 is enriched in the OLL, the PVD, and the hypodermis based on microarray and tiling array studies\; is affected by several genes including daf-2, daf-12, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including methylmercury hydroxide, 1-methylnicotinamide, and Rotenone based on RNA-seq and microarray studies."
"637","WBGene00022111","Y71F9AL.6","Development","Development: somatic","Development: somatic","Y71F9AL.6 is affected by several genes including daf-2, eri-1, and fbf-1 based on microarray and RNA-seq studies\; is affected by methylmercuric chloride and multi-walled carbon nanotube based on microarray and RNA-seq studies."
"638","WBGene00022112","Y71F9AL.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y71F9AL.7 is affected by several genes including daf-2, sir-2.1, and pgl-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including 1-methylnicotinamide, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"639","WBGene00022237","Y73B6BL.14","DNA","DNA: replication","DNA: replication","Y73B6BL.14 is predicted to have DNA binding activity and DNA ligase (ATP) activity."
"640","WBGene00022262","Y73C8C.3","Unassigned","Unassigned","Unassigned","Y73C8C.3 is affected by several genes including glp-1, skn-1, and lin-4 based on microarray and RNA-seq studies\; is affected by five chemicals including 1-methylnicotinamide, methylmercuric chloride, and Alovudine based on RNA-seq and microarray studies."
"641","WBGene00022265","Y73C8C.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y73C8C.8 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including glp-1, skn-1, and dpy-10 based on tiling array, RNA-seq, and microarray studies\; is affected by twelve chemicals including 1-methylnicotinamide, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Zinc finger, RING-type and Zinc finger, RING\/FYVE\/PHD-type."
"642","WBGene00022287","Y75B7AR.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y75B7AR.1 is enriched in several tissues, including the muscular system, the nervous system, and the pharynx based on Chronogram, microarray, and tiling array studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by fifteen chemicals including 1-methylnicotinamide, nicotinic acid, and Mercuric Chloride based on RNA-seq and microarray studies."
"643","WBGene00022292","Y75D11A.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y75D11A.3 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, glp-1, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including hydrogen sulfide, 4-bromodiphenyl ether, and Alovudine based on microarray and RNA-seq studies."
"644","WBGene00022334","Y82E9BR.1","Pseudogene","Pseudogene","Pseudogene","Y82E9BR.1 is predicted to have nucleic acid binding activity."
"645","WBGene00022349","Y82E9BR.17","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y82E9BR.17 is enriched in several tissues, including the Z1.p, the Z4.a, the alimentary system, the male distal tip cell, and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on microarray and RNA-seq studies\; is affected by eleven chemicals including hydrogen sulfide, 1-methylnicotinamide, and methylmercuric chloride based on microarray and RNA-seq studies."
"646","WBGene00022455","Y110A7A.4","Metabolism","Metabolism: nucleotide","Metabolism: nucleotide","tyms-1 is an ortholog of human TYMS\; exhibits thymidylate synthase activity\; is involved in dTMP biosynthetic process."
"647","WBGene00022508","ZC53.1","Unassigned","Unassigned","Unassigned","ZC53.1 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and clk-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including bisphenol A, Alovudine, and stavudine based on RNA-seq and microarray studies."
"648","WBGene00022557","ZC204.7","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-15 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including glp-1, skn-1, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including methylmercuric chloride, Rotenone, and stavudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"649","WBGene00022564","ZC204.14","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZC204.14 is enriched in the NSM and the germ line based on RNA-seq studies\; is affected by several genes including age-1, daf-12, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including 1-methylnicotinamide, Cry5B, and Diazinon based on RNA-seq and microarray studies."
"650","WBGene00022586","ZC308.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZC308.4 is enriched in several tissues, including the BAG, the Z1.p, the Z4.a, the reproductive system, and the somatic gonad precursor based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by fourteen chemicals including methylmercury hydroxide, Rotenone, and manganese chloride based on RNA-seq and microarray studies."
"651","WBGene00022665","ZK154.1","Unassigned","Unassigned","Unassigned","ZK154.1 is enriched in the AFD and the hypodermis based on RNA-seq studies\; is affected by several genes including daf-16, skn-1, and daf-12 based on RNA-seq, microarray, and tiling array studies\; is affected by ten chemicals including Ethanol, methylmercury hydroxide, and methylmercuric chloride based on RNA-seq and microarray studies."
"652","WBGene00022669","ZK177.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK177.1 is enriched in the NSM and the germ line based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including Rotenone, Zidovudine, and Quercetin based on RNA-seq and microarray studies."
"653","WBGene00022741","ZK430.5","Proteolysis general","Proteolysis general: unassigned","Proteolysis general: unassigned","ZK430.5 is an ortholog of human ESPL1\; is predicted to have peptidase activity."
"654","WBGene00022789","ZK682.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","lron-2 is an ortholog of human GP5 (glycoprotein V platelet), LRRC15, and LRRN4 (leucine rich repeat neuronal 4)\; is expressed in the tail\; human LRRC15 exhibits collagen binding activity, fibronectin binding activity, and laminin binding activity."
"655","WBGene00022820","ZK813.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK813.1 is enriched in the muscle cell based on microarray studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on microarray and RNA-seq studies\; is affected by sixteen chemicals including Lithium Chloride, Heme, and Ethanol based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Chorion 2."
"656","WBGene00022822","ZK813.3","Unassigned","Unassigned","Unassigned","ZK813.3 is expressed in the spermatheca\; is predicted to encode a protein with the following domain: Chorion 2."
"657","WBGene00044011","T06E4.12","Unassigned","Unassigned","Unassigned","T06E4.12 is predicted to be a structural constituent of cell wall."
