"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"1210","WBGene00021207","Y18H1A.1","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","Y18H1A.1 is predicted to have protein tyrosine phosphatase activity."
"1211","WBGene00021213","Y18H1A.9","Proteolysis general","Proteolysis general: carboxypeptidase","Proteolysis general: carboxypeptidase","Y18H1A.9 is an ortholog of human CPA4 (carboxypeptidase A4), CPA1 (carboxypeptidase A1), and CPA6 (carboxypeptidase A6)\; is predicted to have metallocarboxypeptidase activity and zinc ion binding activity\; human orthologs of this gene are implicated in familial temporal lobe epilepsy 5."
"1212","WBGene00021215","Y18H1A.11","Metabolism","Metabolism: lipid","Metabolism: lipid: phospholipid","Y18H1A.11 is an ortholog of human PCYT1A and PCYT1B\; is predicted to have catalytic activity."
"1213","WBGene00021219","Y19D10A.4","Transmembrane transport","Transmembrane transport: major facilitator","Transmembrane transport: major facilitator","Y19D10A.4 is enriched in the hypodermis and the muscle cell based on RNA-seq and microarray studies\; is affected by several genes including daf-16, rrf-3, and hsf-1 based on microarray, quantitative PCR, and RNA-seq studies\; is affected by nine chemicals including Rifampin, Sodium Chloride, and Acrylamide based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Major facilitator superfamily and MFS transporter superfamily."
"1214","WBGene00021253","Y22D7AL.15","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y22D7AL.15 is an ortholog of human CDIP1 and LITAF\; human LITAF exhibits RNA polymerase II proximal promoter sequence-specific DNA binding activity, WW domain binding activity, and zinc ion binding activity."
"1215","WBGene00021256","Y22D7AR.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y22D7AR.2 is enriched in the intestine and the male based on RNA-seq studies\; is affected by several genes including daf-2, hsf-1, and elt-2 based on RNA-seq and microarray studies\; is affected by methylmercuric chloride, Colistin, and Sirolimus based on microarray studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and Domain of unknown function WSN."
"1216","WBGene00021271","Y23H5A.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","spe-47 is enriched in the male based on RNA-seq studies\; is affected by several genes including dpy-10, eat-2, and npr-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Major sperm protein (MSP) domain, PapD-like superfamily, and Immunoglobulin-like fold."
"1217","WBGene00021287","Y24D9B.1","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: unassigned","Y24D9B.1 is an ortholog of human ZC3H12C (zinc finger CCCH-type containing 12C), ZC3H12B (zinc finger CCCH-type containing 12B), and N4BP1\; is predicted to encode a protein with the following domain: Ribonuclease Zc3h12a-like, NYN domain."
"1218","WBGene00021288","Y25C1A.1","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-123 is predicted to have carbohydrate binding activity."
"1219","WBGene00021309","Y32G9B.1","Unassigned","Unassigned","Unassigned: membrane spanning domain","Y32G9B.1 is enriched in the nervous system and the somatic gonad precursor based on RNA-seq studies\; is affected by several genes including daf-16, daf-12, and dpy-10 based on microarray and RNA-seq studies\; is affected by eleven chemicals including Ethanol, methylmercury hydroxide, and 1-methylnicotinamide based on RNA-seq and microarray studies."
"1220","WBGene00021326","Y34B4A.10","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y34B4A.10 is enriched in the germline precursor cell, the hypodermis, and the intestine based on tiling array and microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by ten chemicals including hydrogen sulfide, Ethanol, and methylmercury hydroxide based on microarray and RNA-seq studies."
"1221","WBGene00021336","Y34F4.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y34F4.1 is enriched in the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and hsf-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including Rotenone, Tunicamycin, and Mianserin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Tight junction protein, claudin-like."
"1222","WBGene00021339","Y34F4.4","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y34F4.4 is enriched in the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by twelve chemicals including Heme, methylmercury hydroxide, and 1-methylnicotinamide based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Tight junction protein, claudin-like."
"1223","WBGene00021343","Y37B11A.1","Extracellular material","Extracellular material: collagen","Extracellular material: collagen","cutl-23 is enriched in the Z1, the Z4, and the hypodermis based on RNA-seq studies\; is affected by several genes including daf-2, daf-12, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including methylmercuric chloride, Tunicamycin, and stavudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Zona pellucida domain, von Willebrand factor, type A, and von Willebrand factor A-like domain superfamily."
"1224","WBGene00021381","Y37E11B.10","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y37E11B.10 is enriched in the germ line and the male based on proteomic and RNA-seq studies\; is affected by several genes including daf-2, age-1, and dpy-10 based on microarray and RNA-seq studies\; is affected by sixteen chemicals including hydrogen sulfide, Ethanol, and methylmercury hydroxide based on microarray and RNA-seq studies."
"1225","WBGene00021396","Y38C1AA.5","Extracellular material","Extracellular material: cuticlin","Extracellular material: cuticlin","cutl-24 is enriched in the OLL, the PVD, and the intestine based on microarray and RNA-seq studies\; is affected by several genes including daf-2, elt-2, and eat-2 based on RNA-seq and microarray studies\; is affected by six chemicals including D-glucose, Cry5B, and Colistin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Zona pellucida domain."
"1226","WBGene00021415","Y38F2AL.1","Neuronal function","Neuronal function: development","Neuronal function: development","nsy-4 is an ortholog of human EMP1, CLDND2, and NKG7\; exhibits calcium channel inhibitor activity and protein kinase inhibitor activity\; is involved in determination of left\/right asymmetry in nervous system, inactivation of MAPKKK activity, and negative regulation of cation channel activity\; localizes to several cellular components, including the neuron projection, non-motile cilium, and plasma membrane\; is expressed in several tissues, including the blast cell, the excretory cell, the hypodermis, and the nervous system."
"1227","WBGene00021435","Y39A3A.4","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","Y39A3A.4 is an ortholog of human PTPN9 (protein tyrosine phosphatase, non-receptor type 9)\; is predicted to have protein tyrosine phosphatase activity."
"1228","WBGene00021471","Y39G10AR.15","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y39G10AR.15 is enriched in the male based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and eat-2 based on microarray, tiling array, and RNA-seq studies\; is affected by hydrogen sulfide, Rotenone, and manganese chloride based on microarray and RNA-seq studies."
"1229","WBGene00021478","Y39H10A.1","Unassigned","Unassigned","Unassigned","Y39H10A.1 is enriched in the amphid sheath cell, the arcade cell, the nervous system, and the pharyngeal-intestinal valve cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including Mercuric Chloride, multi-walled carbon nanotube, and indole based on microarray and RNA-seq studies."
"1230","WBGene00021487","Y40B10A.2","Protein modification","Protein modification: methyltransferase","Protein modification: methyltransferase","comt-3 is an ortholog of human COMTD1 (catechol-O-methyltransferase domain containing 1)\; is predicted to have O-methyltransferase activity."
"1231","WBGene00021489","Y40B10A.4","Pseudogene","Pseudogene","Pseudogene","Y40B10A.4 is enriched in the intestine and the male based on RNA-seq and microarray studies\; is affected by several genes including daf-2, eat-2, and sir-2.1 based on RNA-seq and microarray studies\; is affected by eight chemicals including methylmercuric chloride, Progesterone, and resveratrol based on microarray studies."
"1232","WBGene00021491","Y40B10A.6","Protein modification","Protein modification: methyltransferase","Protein modification: methyltransferase","comt-4 is an ortholog of human COMTD1 (catechol-O-methyltransferase domain containing 1)\; is predicted to have O-methyltransferase activity."
"1233","WBGene00021517","Y41D4B.15","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y41D4B.15 is enriched in the Z1.p, the Z4.a, the gon_male_dtc anterior, the gon_male_dtc posterior, and the intestine based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and elt-2 based on microarray and RNA-seq studies\; is affected by six chemicals including tryptophan, Tunicamycin, and multi-walled carbon nanotube based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Transmembrane glycoprotein."
"1234","WBGene00021518","Y41D4B.16","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","hpo-6 localizes to the membrane raft."
"1235","WBGene00021519","Y41D4B.17","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y41D4B.17 is enriched in several tissues, including the Z1.p, the Z4.a, the intestine, the male distal tip cell, and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including methylmercuric chloride, Mianserin, and D-glucopyranose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Transmembrane glycoprotein."
"1236","WBGene00021520","Y41D4B.18","Pseudogene","Pseudogene","Pseudogene","Y41D4B.18 is enriched in the OLL, the PVD, and the intestine based on microarray and tiling array studies\; is affected by several genes including clk-1, lin-35, and bar-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including aldicarb, tryptophan, and methylmercuric chloride based on microarray studies."
"1237","WBGene00021556","Y45G5AM.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y45G5AM.3 is enriched in the AFD and the amphid sheath cell based on RNA-seq studies\; is affected by several genes including daf-16, hsf-1, and elt-2 based on RNA-seq and microarray studies\; is affected by eight chemicals including methylmercuric chloride, stavudine, and Sodium Chloride based on microarray and RNA-seq studies."
"1238","WBGene00021579","Y46C8AL.1","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-73 is predicted to have carbohydrate binding activity\; is expressed in the intestine."
"1239","WBGene00021583","Y46C8AL.5","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-72 is predicted to have carbohydrate binding activity."
"1240","WBGene00021586","Y46C8AL.9","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-75 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by six chemicals including tryptophan, Rotenone, and Tunicamycin based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: C-type lectin-like, C-type lectin-like\/link domain superfamily, and C-type lectin fold."
"1241","WBGene00021587","Y46C8AR.1","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-76 is predicted to have carbohydrate binding activity."
"1242","WBGene00021624","Y47D7A.12","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y47D7A.12 is enriched in the male based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, RNA-seq, and tiling array studies\; is affected by Tunicamycin, Quercetin, and paraquat based on microarray studies."
"1243","WBGene00021625","Y47D7A.13","Unassigned","Unassigned","Unassigned","Y47D7A.13 is enriched in the intestine and the nervous system based on RNA-seq and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by twenty-four chemicals including hydrogen sulfide, Nitric Oxide, and 1-methylnicotinamide based on microarray and RNA-seq studies."
"1244","WBGene00021639","Y47G6A.13","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","Y47G6A.13 is an ortholog of human TTBK1 (tau tubulin kinase 1) and TTBK2\; is predicted to have ATP binding activity and protein kinase activity\; human orthologs of this gene are implicated in spinocerebellar ataxia type 11."
"1245","WBGene00021675","Y48G1BR.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y48G1BR.1 is enriched in the hypodermis based on tiling array, RNA-seq, and proteomic studies\; is affected by several genes including daf-16, daf-2, and sir-2.1 based on microarray and RNA-seq studies\; is affected by six chemicals including D-glucose, stavudine, and Zidovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: SEA domain and SEA domain superfamily."
"1246","WBGene00021720","Y49F6B.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y49F6B.8 is enriched in the male and the nervous system based on RNA-seq studies\; is affected by several genes including dpy-10, clk-1, and eat-2 based on microarray, RNA-seq, and tiling array studies\; is affected by seven chemicals including Ethanol, methylmercuric chloride, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF1265."
"1247","WBGene00021792","Y52D5A.1","Pseudogene","Pseudogene","Pseudogene","Y52D5A.1 is enriched in the body wall muscle cell and the hypodermis based on tiling array studies\; is affected by several genes including npr-1, pgl-1, and aak-2 based on tiling array, RNA-seq, and microarray studies\; is affected by five chemicals including methylmercuric chloride, Tunicamycin, and paraquat based on microarray studies."
"1248","WBGene00021858","Y54F10BM.3","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","Y54F10BM.3 is an ortholog of human PTPN9 (protein tyrosine phosphatase, non-receptor type 9)\; is predicted to have protein tyrosine phosphatase activity\; is expressed in the anterior gonad arm."
"1249","WBGene00021862","Y54F10BM.7","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-48 is affected by several genes including daf-2, hsf-1, and clk-1 based on RNA-seq and microarray studies\; is affected by five chemicals including methylmercuric chloride, Tunicamycin, and D-glucopyranose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"1250","WBGene00021865","Y54F10BM.11","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-66 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on tiling array, microarray, and RNA-seq studies\; is affected by six chemicals including methylmercury hydroxide, bisphenol A, and Cadmium Chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"1251","WBGene00021878","Y54G2A.13","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y54G2A.13 is enriched in the male based on RNA-seq studies\; is affected by several genes including eat-2, pgl-1, and aak-2 based on microarray, RNA-seq, and tiling array studies\; is affected by eight chemicals including Ethanol, methylmercuric chloride, and D-glucose based on RNA-seq and microarray studies."
"1252","WBGene00021909","Y55B1BL.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y55B1BL.1 is enriched in the excretory cell, the hypodermis, and the nervous system based on microarray and tiling array studies\; is affected by several genes including daf-2, glp-1, and dpy-10 based on microarray and RNA-seq studies\; is affected by ten chemicals including Rifampin, D-glucose, and stavudine based on microarray and RNA-seq studies."
"1253","WBGene00021931","Y55F3AM.14","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","Y55F3AM.14 is an ortholog of human ZNF333 (zinc finger protein 333), ZNF454 (zinc finger protein 454), and ZNF354B (zinc finger protein 354B)\; is predicted to have nucleic acid binding activity\; is expressed in the dorsal nerve cord, the head muscle, the intestine, and the ventral nerve cord."
"1254","WBGene00021969","Y57G7A.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y57G7A.6 is expressed in the hypodermis\; is predicted to encode a protein with the following domain: Domain of unknown function WSN."
"1255","WBGene00021977","Y58A7A.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y58A7A.3 is enriched in several tissues, including the epithelial system, the intestine, the nervous system, and the somatic gonad precursor based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by sixteen chemicals including Ethanol, 1-methylnicotinamide, and methylmercuric chloride based on RNA-seq and microarray studies."
"1256","WBGene00021978","Y58A7A.4","Unassigned","Unassigned","Unassigned","Y58A7A.4 is expressed in head neurons and the intestine."
"1257","WBGene00021979","Y58A7A.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y58A7A.5 is enriched in the RID and the coelomocyte based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eighteen chemicals including Nitric Oxide, methylmercury hydroxide, and methylmercuric chloride based on RNA-seq and microarray studies."
"1258","WBGene00021993","Y59E9AL.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y59E9AL.3 is enriched in the epithelial system, the male, and the nervous system based on RNA-seq and microarray studies\; is affected by several genes including daf-2, daf-12, and dpy-10 based on microarray and RNA-seq studies\; is affected by eighteen chemicals including Ethanol, methylmercury hydroxide, and methylmercuric chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Cytosolic motility protein."
"1259","WBGene00022032","Y65B4A.9","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","Y65B4A.9 is an ortholog of human CTD-2116N17.1, TTBK1 (tau tubulin kinase 1), and TTBK2\; is predicted to have ATP binding activity and protein kinase activity."
"1260","WBGene00022033","Y65B4BL.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y65B4BL.1 is enriched in the OLL, the PVD, and the hypodermis based on microarray and tiling array studies\; is affected by several genes including daf-2, daf-12, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including methylmercury hydroxide, 1-methylnicotinamide, and Rotenone based on RNA-seq and microarray studies."
"1261","WBGene00022079","Y69A2AR.8","Pseudogene","Pseudogene","Pseudogene","Y69A2AR.8 is enriched in the male based on RNA-seq studies\; is affected by several genes including daf-12, dpy-10, and clk-1 based on tiling array, microarray, and RNA-seq studies\; is affected by thirteen chemicals including hydrogen sulfide, Ethanol, and methylmercuric chloride based on microarray and RNA-seq studies."
"1262","WBGene00022085","Y69A2AR.14","Pseudogene","Pseudogene","Pseudogene","Y69A2AR.14 is enriched in the intestine and the male based on RNA-seq and microarray studies\; is affected by several genes including clk-1, eat-2, and sir-2.1 based on microarray, RNA-seq, and tiling array studies\; is affected by eleven chemicals including hydrogen sulfide, Ethanol, and tryptophan based on microarray and RNA-seq studies."
"1263","WBGene00022090","Y69A2AR.19","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","Y69A2AR.19 is predicted to have protein tyrosine phosphatase activity."
"1264","WBGene00022102","Y69F12A.1","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","Y69F12A.1 is an ortholog of human CTD-2116N17.1, TTBK1 (tau tubulin kinase 1), and TTBK2\; is predicted to have ATP binding activity and protein kinase activity."
"1265","WBGene00022103","Y71D11A.1","Cytoskeleton","Cytoskeleton: cadherin","Cytoskeleton: cadherin","cdh-12 is an ortholog of human CELSR1 (cadherin EGF LAG seven-pass G-type receptor 1), CELSR2 (cadherin EGF LAG seven-pass G-type receptor 2), and CELSR3 (cadherin EGF LAG seven-pass G-type receptor 3)\; is predicted to have calcium ion binding activity."
"1266","WBGene00022142","Y71G12B.2","Unassigned","Unassigned","Unassigned","Y71G12B.2 is enriched in the intestine based on tiling array studies\; is affected by several genes including daf-2, glp-1, and hsf-1 based on RNA-seq and microarray studies\; is affected by resveratrol based on microarray studies."
"1267","WBGene00022160","Y71G12B.25","Transmembrane transport","Transmembrane transport: major facilitator","Transmembrane transport: major facilitator","Y71G12B.25 is an ortholog of human MFSD10\; human MFSD10 exhibits organic anion transmembrane transporter activity."
"1268","WBGene00022179","Y71H2AM.14","Protein modification","Protein modification: carbohydrate","Protein modification: carbohydrate","Y71H2AM.14 is predicted to have galactoside 2-alpha-L-fucosyltransferase activity."
"1269","WBGene00022181","Y71H2AM.16","Lysosome","Lysosome: acid phosphatase","Lysosome: acid phosphatase","pho-9 is an ortholog of human ACP2 (acid phosphatase 2, lysosomal), ACP4 (acid phosphatase 4), and ACPP (acid phosphatase, prostate)\; human ACPP exhibits phosphatase activity and protein homodimerization activity."
"1270","WBGene00022196","Y71H2B.7","Signaling","Signaling: heteromeric G protein","Signaling: heteromeric G protein: G alpha subunit","gpa-17 is an ortholog of human GNAT1 (G protein subunit alpha transducin 1), GNAI2 (G protein subunit alpha i2), and GNAT3 (G protein subunit alpha transducin 3)\; is predicted to have G-protein beta\/gamma-subunit complex binding activity, GTP binding activity, and GTPase activity."
"1271","WBGene00022274","Y73E7A.8","Unassigned","Unassigned","Unassigned","Y73E7A.8 is enriched in the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-12, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including aldicarb, methylmercury hydroxide, and 1-methylnicotinamide based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Thrombospondin type-1 (TSP1) repeat superfamily."
"1272","WBGene00022283","Y74E4A.1","Transmembrane transport","Transmembrane transport: extracellular ligand gated channel","Transmembrane transport: extracellular ligand gated channel","lgc-27 is an ortholog of human CHRNB3 (cholinergic receptor nicotinic beta 3 subunit), CHRNA4 (cholinergic receptor nicotinic alpha 4 subunit), and CHRNA1 (cholinergic receptor nicotinic alpha 1 subunit)\; is predicted to have extracellular ligand-gated ion channel activity\; is expressed in the AIYL and the AIYR."
"1273","WBGene00022287","Y75B7AR.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y75B7AR.1 is enriched in several tissues, including the muscular system, the nervous system, and the pharynx based on Chronogram, microarray, and tiling array studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by fifteen chemicals including 1-methylnicotinamide, nicotinic acid, and Mercuric Chloride based on RNA-seq and microarray studies."
"1274","WBGene00022288","Y75B7B.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y75B7B.1 is enriched in the DA neuron, the I5 neuron, the SAB, the male, and the retrovesicular ganglion based on RNA-seq and microarray studies\; is affected by several genes including eat-2, sir-2.1, and npr-1 based on RNA-seq and microarray studies\; is affected by nine chemicals including methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF851."
"1275","WBGene00022307","Y77E11A.2","Metabolism","Metabolism: mitochondria","Metabolism: mitochondria: unassigned","Y77E11A.2 is an ortholog of human NADK2\; is predicted to have NAD+ kinase activity."
"1276","WBGene00022313","Y77E11A.12","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y77E11A.12 is an ortholog of human GRAMD4 (GRAM domain containing 4)\; is expressed in the body wall musculature\; is predicted to encode a protein with the following domain: GRAM domain."
"1277","WBGene00022321","Y82E9BL.4","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-25 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, daf-12, and hsf-1 based on microarray and RNA-seq studies\; is affected by Atrazine based on microarray studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"1278","WBGene00022324","Y82E9BL.7","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-26 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including methylmercury hydroxide, methylmercuric chloride, and Mercuric Chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"1279","WBGene00022325","Y82E9BL.8","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-5 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by four chemicals including methylmercuric chloride, Alovudine, and stavudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"1280","WBGene00022326","Y82E9BL.10","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-14 is enriched in the OLL, the PVD, and the intestine based on microarray, tiling array, RNA-seq, and proteomic studies\; is affected by several genes including daf-16, hsf-1, and clk-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including Cry5B, Quercetin, and Hydrolyzable Tannins based on microarray studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"1281","WBGene00022329","Y82E9BL.13","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-79 is enriched in the AFD, the ASER, the intestine, and the muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, hsf-1, and lin-35 based on microarray and RNA-seq studies\; is affected by seven chemicals including methylmercuric chloride, D-glucopyranose, and multi-walled carbon nanotube based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"1282","WBGene00022333","Y82E9BL.17","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-27 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including hydrogen sulfide, methylmercury hydroxide, and methylmercuric chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Domain of unknown function DUF38, Caenorhabditis species."
"1283","WBGene00022337","Y82E9BR.4","Unassigned","Unassigned","Unassigned: ALS2cr12 domain","pals-16 is enriched in the intestine based on tiling array and RNA-seq studies\; is affected by several genes including age-1, elt-2, and pgl-1 based on microarray and RNA-seq studies\; is affected by Alovudine and stavudine based on RNA-seq studies."
"1284","WBGene00022345","Y82E9BR.12","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-138 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including glp-1, eat-2, and sir-2.1 based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"1285","WBGene00022353","Y82E9BR.21","Unassigned","Unassigned","Unassigned: ALS2cr12 domain","pals-18 is enriched in the intestine and the nervous system based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, hsf-1, and elt-2 based on RNA-seq and microarray studies\; is affected by five chemicals including Rotenone, Cry5B, and Alovudine based on RNA-seq studies."
"1286","WBGene00022382","Y94H6A.10","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y94H6A.10 is enriched in the AFD, the PLM, the intestine, and the muscle cell based on RNA-seq, proteomic, and microarray studies\; is affected by several genes including daf-2, daf-12, and dpy-10 based on proteomic, tiling array, RNA-seq, and microarray studies\; is affected by twelve chemicals including 1-methylnicotinamide, Tunicamycin, and D-glucopyranose based on RNA-seq and microarray studies."
"1287","WBGene00022410","Y97E10C.1","Unassigned","Unassigned","Unassigned","Y97E10C.1 is enriched in several tissues, including the alimentary system, the muscular system, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Rotenone, D-glucose, and Alovudine based on RNA-seq and microarray studies."
